SEED_1,TEAM_1,SEED_2,TEAM_2,Team1W_Prob
13.0,Vermont,15.0,Long Beach St.,0.71
13.0,Vermont,15.0,Saint Peter's,0.727
13.0,Vermont,15.0,South Dakota St.,0.66
13.0,Vermont,15.0,Western Kentucky,0.607
13.0,Vermont,16.0,Grambling St.,0.836
13.0,Vermont,16.0,Howard,0.872
13.0,Vermont,16.0,Longwood,0.656
13.0,Vermont,16.0,Montana St.,0.817
13.0,Vermont,16.0,Stetson,0.788
13.0,Vermont,16.0,Wagner,0.876
13.0,Yale,1.0,Connecticut,0.063
13.0,Yale,1.0,Houston,0.037
13.0,Yale,1.0,North Carolina,0.191
13.0,Yale,1.0,Purdue,0.075
13.0,Yale,2.0,Arizona,0.131
13.0,Yale,2.0,Iowa St.,0.096
13.0,Yale,2.0,Marquette,0.159
13.0,Yale,2.0,Tennessee,0.161
13.0,Yale,3.0,Baylor,0.205
13.0,Yale,3.0,Creighton,0.279
13.0,Yale,3.0,Illinois,0.196
13.0,Yale,3.0,Kentucky,0.282
13.0,Yale,4.0,Alabama,0.201
13.0,Yale,4.0,Auburn,0.115
13.0,Yale,4.0,Duke,0.202
13.0,Yale,4.0,Kansas,0.264
13.0,Yale,5.0,Gonzaga,0.223
13.0,Yale,5.0,Saint Mary's,0.242
13.0,Yale,5.0,San Diego St.,0.294
13.0,Yale,5.0,Wisconsin,0.238
13.0,Yale,6.0,BYU,0.219
13.0,Yale,6.0,Clemson,0.379
13.0,Yale,6.0,South Carolina,0.318
13.0,Yale,6.0,Texas Tech,0.275
13.0,Yale,7.0,Dayton,0.328
13.0,Yale,7.0,Florida,0.245
13.0,Yale,7.0,Texas,0.263
13.0,Yale,7.0,Washington St.,0.349
13.0,Yale,8.0,Florida Atlantic,0.343
13.0,Yale,8.0,Mississippi St.,0.305
13.0,Yale,8.0,Nebraska,0.283
13.0,Yale,8.0,Utah St.,0.35
13.0,Yale,9.0,Michigan St.,0.255
13.0,Yale,9.0,Northwestern,0.293
13.0,Yale,9.0,TCU,0.261
13.0,Yale,9.0,Texas A&M,0.293
13.0,Yale,10.0,Boise St.,0.326
13.0,Yale,10.0,Colorado,0.286
13.0,Yale,10.0,Colorado St.,0.334
13.0,Yale,10.0,Drake,0.354
13.0,Yale,10.0,Nevada,0.285
13.0,Yale,10.0,Virginia,0.356
13.0,Yale,11.0,Duquesne,0.478
13.0,Yale,11.0,New Mexico,0.204
13.0,Yale,11.0,North Carolina St.,0.391
13.0,Yale,11.0,Oregon,0.341
13.0,Yale,12.0,Grand Canyon,0.349
13.0,Yale,12.0,James Madison,0.331
13.0,Yale,12.0,McNeese St.,0.323
13.0,Yale,12.0,UAB,0.582
13.0,Yale,13.0,College of Charleston,0.495
13.0,Yale,13.0,Samford,0.397
13.0,Yale,13.0,Vermont,0.596
13.0,Yale,14.0,Akron,0.663
13.0,Yale,14.0,Colgate,0.743
13.0,Yale,14.0,Morehead St.,0.663
13.0,Yale,14.0,Oakland,0.661
13.0,Yale,15.0,Long Beach St.,0.783
13.0,Yale,15.0,Saint Peter's,0.797
13.0,Yale,15.0,South Dakota St.,0.741
13.0,Yale,15.0,Western Kentucky,0.694
13.0,Yale,16.0,Grambling St.,0.882
13.0,Yale,16.0,Howard,0.91
13.0,Yale,16.0,Longwood,0.737
13.0,Yale,16.0,Montana St.,0.868
13.0,Yale,16.0,Stetson,0.846
13.0,Yale,16.0,Wagner,0.912
14.0,Akron,1.0,Connecticut,0.033
14.0,Akron,1.0,Houston,0.019
14.0,Akron,1.0,North Carolina,0.107
14.0,Akron,1.0,Purdue,0.04
14.0,Akron,2.0,Arizona,0.071
14.0,Akron,2.0,Iowa St.,0.051
14.0,Akron,2.0,Marquette,0.088
14.0,Akron,2.0,Tennessee,0.089
14.0,Akron,3.0,Baylor,0.116
14.0,Akron,3.0,Creighton,0.164
14.0,Akron,3.0,Illinois,0.11
14.0,Akron,3.0,Kentucky,0.166
14.0,Akron,4.0,Alabama,0.113
14.0,Akron,4.0,Auburn,0.062
14.0,Akron,4.0,Duke,0.114
14.0,Akron,4.0,Kansas,0.154
14.0,Akron,5.0,Gonzaga,0.127
14.0,Akron,5.0,Saint Mary's,0.139
14.0,Akron,5.0,San Diego St.,0.175
14.0,Akron,5.0,Wisconsin,0.137
14.0,Akron,6.0,BYU,0.125
14.0,Akron,6.0,Clemson,0.237
14.0,Akron,6.0,South Carolina,0.192
14.0,Akron,6.0,Texas Tech,0.162
14.0,Akron,7.0,Dayton,0.199
14.0,Akron,7.0,Florida,0.142
14.0,Akron,7.0,Texas,0.153
14.0,Akron,7.0,Washington St.,0.214
14.0,Akron,8.0,Florida Atlantic,0.209
14.0,Akron,8.0,Mississippi St.,0.182
14.0,Akron,8.0,Nebraska,0.167
14.0,Akron,8.0,Utah St.,0.215
14.0,Akron,9.0,Michigan St.,0.148
14.0,Akron,9.0,Northwestern,0.174
14.0,Akron,9.0,TCU,0.152
14.0,Akron,9.0,Texas A&M,0.174
14.0,Akron,10.0,Boise St.,0.197
14.0,Akron,10.0,Colorado,0.169
14.0,Akron,10.0,Colorado St.,0.203
14.0,Akron,10.0,Drake,0.218
14.0,Akron,10.0,Nevada,0.168
14.0,Akron,10.0,Virginia,0.219
14.0,Akron,11.0,Duquesne,0.318
14.0,Akron,11.0,New Mexico,0.115
14.0,Akron,11.0,North Carolina St.,0.246
14.0,Akron,11.0,Oregon,0.208
14.0,Akron,12.0,Grand Canyon,0.214
14.0,Akron,12.0,James Madison,0.201
14.0,Akron,12.0,McNeese St.,0.195
14.0,Akron,12.0,UAB,0.414
14.0,Akron,13.0,College of Charleston,0.332
14.0,Akron,13.0,Samford,0.251
14.0,Akron,13.0,Vermont,0.428
14.0,Akron,13.0,Yale,0.337
14.0,Akron,14.0,Colgate,0.595
14.0,Akron,14.0,Morehead St.,0.5
14.0,Akron,14.0,Oakland,0.498
14.0,Akron,15.0,Long Beach St.,0.647
14.0,Akron,15.0,Saint Peter's,0.666
14.0,Akron,15.0,South Dakota St.,0.592
14.0,Akron,15.0,Western Kentucky,0.536
14.0,Akron,16.0,Grambling St.,0.792
14.0,Akron,16.0,Howard,0.837
14.0,Akron,16.0,Longwood,0.588
14.0,Akron,16.0,Montana St.,0.77
14.0,Akron,16.0,Stetson,0.736
14.0,Akron,16.0,Wagner,0.841
14.0,Colgate,1.0,Connecticut,0.023
14.0,Colgate,1.0,Houston,0.013
14.0,Colgate,1.0,North Carolina,0.076
14.0,Colgate,1.0,Purdue,0.027
14.0,Colgate,2.0,Arizona,0.049
14.0,Colgate,2.0,Iowa St.,0.035
14.0,Colgate,2.0,Marquette,0.061
14.0,Colgate,2.0,Tennessee,0.062
14.0,Colgate,3.0,Baylor,0.082
14.0,Colgate,3.0,Creighton,0.118
14.0,Colgate,3.0,Illinois,0.078
14.0,Colgate,3.0,Kentucky,0.12
14.0,Colgate,4.0,Alabama,0.08
14.0,Colgate,4.0,Auburn,0.043
14.0,Colgate,4.0,Duke,0.081
14.0,Colgate,4.0,Kansas,0.111
14.0,Colgate,5.0,Gonzaga,0.09
14.0,Colgate,5.0,Saint Mary's,0.1
14.0,Colgate,5.0,San Diego St.,0.126
14.0,Colgate,5.0,Wisconsin,0.098
14.0,Colgate,6.0,BYU,0.089
14.0,Colgate,6.0,Clemson,0.175
14.0,Colgate,6.0,South Carolina,0.139
14.0,Colgate,6.0,Texas Tech,0.116
14.0,Colgate,7.0,Dayton,0.145
14.0,Colgate,7.0,Florida,0.101
14.0,Colgate,7.0,Texas,0.11
14.0,Colgate,7.0,Washington St.,0.156
14.0,Colgate,8.0,Florida Atlantic,0.153
14.0,Colgate,8.0,Mississippi St.,0.132
14.0,Colgate,8.0,Nebraska,0.12
14.0,Colgate,8.0,Utah St.,0.157
14.0,Colgate,9.0,Michigan St.,0.106
14.0,Colgate,9.0,Northwestern,0.126
14.0,Colgate,9.0,TCU,0.109
14.0,Colgate,9.0,Texas A&M,0.125
14.0,Colgate,10.0,Boise St.,0.143
14.0,Colgate,10.0,Colorado,0.122
14.0,Colgate,10.0,Colorado St.,0.148
14.0,Colgate,10.0,Drake,0.16
14.0,Colgate,10.0,Nevada,0.121
14.0,Colgate,10.0,Virginia,0.16
14.0,Colgate,11.0,Duquesne,0.241
14.0,Colgate,11.0,New Mexico,0.082
14.0,Colgate,11.0,North Carolina St.,0.182
14.0,Colgate,11.0,Oregon,0.152
14.0,Colgate,12.0,Grand Canyon,0.157
14.0,Colgate,12.0,James Madison,0.146
14.0,Colgate,12.0,McNeese St.,0.142
14.0,Colgate,12.0,UAB,0.325
14.0,Colgate,13.0,College of Charleston,0.253
14.0,Colgate,13.0,Samford,0.186
14.0,Colgate,13.0,Vermont,0.338
14.0,Colgate,13.0,Yale,0.257
14.0,Colgate,14.0,Akron,0.405
14.0,Colgate,14.0,Morehead St.,0.405
14.0,Colgate,14.0,Oakland,0.403
14.0,Colgate,15.0,Long Beach St.,0.556
14.0,Colgate,15.0,Saint Peter's,0.576
14.0,Colgate,15.0,South Dakota St.,0.497
14.0,Colgate,15.0,Western Kentucky,0.44
14.0,Colgate,16.0,Grambling St.,0.722
14.0,Colgate,16.0,Howard,0.777
14.0,Colgate,16.0,Longwood,0.493
14.0,Colgate,16.0,Montana St.,0.696
14.0,Colgate,16.0,Stetson,0.655
14.0,Colgate,16.0,Wagner,0.783
14.0,Morehead St.,1.0,Connecticut,0.033
14.0,Morehead St.,1.0,Houston,0.019
14.0,Morehead St.,1.0,North Carolina,0.107
14.0,Morehead St.,1.0,Purdue,0.04
14.0,Morehead St.,2.0,Arizona,0.071
14.0,Morehead St.,2.0,Iowa St.,0.051
14.0,Morehead St.,2.0,Marquette,0.088
14.0,Morehead St.,2.0,Tennessee,0.089
14.0,Morehead St.,3.0,Baylor,0.116
14.0,Morehead St.,3.0,Creighton,0.164
14.0,Morehead St.,3.0,Illinois,0.11
14.0,Morehead St.,3.0,Kentucky,0.167
14.0,Morehead St.,4.0,Alabama,0.113
14.0,Morehead St.,4.0,Auburn,0.062
14.0,Morehead St.,4.0,Duke,0.114
14.0,Morehead St.,4.0,Kansas,0.154
14.0,Morehead St.,5.0,Gonzaga,0.127
14.0,Morehead St.,5.0,Saint Mary's,0.14
14.0,Morehead St.,5.0,San Diego St.,0.175
14.0,Morehead St.,5.0,Wisconsin,0.137
14.0,Morehead St.,6.0,BYU,0.125
14.0,Morehead St.,6.0,Clemson,0.237
14.0,Morehead St.,6.0,South Carolina,0.192
14.0,Morehead St.,6.0,Texas Tech,0.162
14.0,Morehead St.,7.0,Dayton,0.199
14.0,Morehead St.,7.0,Florida,0.142
14.0,Morehead St.,7.0,Texas,0.153
14.0,Morehead St.,7.0,Washington St.,0.214
14.0,Morehead St.,8.0,Florida Atlantic,0.21
14.0,Morehead St.,8.0,Mississippi St.,0.183
14.0,Morehead St.,8.0,Nebraska,0.167
14.0,Morehead St.,8.0,Utah St.,0.215
14.0,Morehead St.,9.0,Michigan St.,0.148
14.0,Morehead St.,9.0,Northwestern,0.174
14.0,Morehead St.,9.0,TCU,0.153
14.0,Morehead St.,9.0,Texas A&M,0.174
14.0,Morehead St.,10.0,Boise St.,0.197
14.0,Morehead St.,10.0,Colorado,0.17
14.0,Morehead St.,10.0,Colorado St.,0.203
14.0,Morehead St.,10.0,Drake,0.218
14.0,Morehead St.,10.0,Nevada,0.168
14.0,Morehead St.,10.0,Virginia,0.219
14.0,Morehead St.,11.0,Duquesne,0.318
14.0,Morehead St.,11.0,New Mexico,0.115
14.0,Morehead St.,11.0,North Carolina St.,0.246
14.0,Morehead St.,11.0,Oregon,0.208
14.0,Morehead St.,12.0,Grand Canyon,0.215
14.0,Morehead St.,12.0,James Madison,0.201
14.0,Morehead St.,12.0,McNeese St.,0.196
14.0,Morehead St.,12.0,UAB,0.415
14.0,Morehead St.,13.0,College of Charleston,0.333
14.0,Morehead St.,13.0,Samford,0.251
14.0,Morehead St.,13.0,Vermont,0.429
14.0,Morehead St.,13.0,Yale,0.337
14.0,Morehead St.,14.0,Akron,0.5
14.0,Morehead St.,14.0,Colgate,0.595
14.0,Morehead St.,14.0,Oakland,0.498
14.0,Morehead St.,15.0,Long Beach St.,0.647
14.0,Morehead St.,15.0,Saint Peter's,0.666
14.0,Morehead St.,15.0,South Dakota St.,0.592
14.0,Morehead St.,15.0,Western Kentucky,0.536
14.0,Morehead St.,16.0,Grambling St.,0.792
14.0,Morehead St.,16.0,Howard,0.837
14.0,Morehead St.,16.0,Longwood,0.588
14.0,Morehead St.,16.0,Montana St.,0.77
14.0,Morehead St.,16.0,Stetson,0.736
14.0,Morehead St.,16.0,Wagner,0.841
14.0,Oakland,1.0,Connecticut,0.033
14.0,Oakland,1.0,Houston,0.019
14.0,Oakland,1.0,North Carolina,0.108
14.0,Oakland,1.0,Purdue,0.04
14.0,Oakland,2.0,Arizona,0.071
14.0,Oakland,2.0,Iowa St.,0.052
14.0,Oakland,2.0,Marquette,0.088
14.0,Oakland,2.0,Tennessee,0.089
14.0,Oakland,3.0,Baylor,0.117
14.0,Oakland,3.0,Creighton,0.165
14.0,Oakland,3.0,Illinois,0.111
14.0,Oakland,3.0,Kentucky,0.167
14.0,Oakland,4.0,Alabama,0.114
14.0,Oakland,4.0,Auburn,0.062
14.0,Oakland,4.0,Duke,0.115
14.0,Oakland,4.0,Kansas,0.155
14.0,Oakland,5.0,Gonzaga,0.128
14.0,Oakland,5.0,Saint Mary's,0.14
14.0,Oakland,5.0,San Diego St.,0.176
14.0,Oakland,5.0,Wisconsin,0.138
14.0,Oakland,6.0,BYU,0.126
14.0,Oakland,6.0,Clemson,0.238
14.0,Oakland,6.0,South Carolina,0.193
14.0,Oakland,6.0,Texas Tech,0.163
14.0,Oakland,7.0,Dayton,0.2
14.0,Oakland,7.0,Florida,0.143
14.0,Oakland,7.0,Texas,0.154
14.0,Oakland,7.0,Washington St.,0.215
14.0,Oakland,8.0,Florida Atlantic,0.211
14.0,Oakland,8.0,Mississippi St.,0.184
14.0,Oakland,8.0,Nebraska,0.168
14.0,Oakland,8.0,Utah St.,0.217
14.0,Oakland,9.0,Michigan St.,0.149
14.0,Oakland,9.0,Northwestern,0.175
14.0,Oakland,9.0,TCU,0.154
14.0,Oakland,9.0,Texas A&M,0.175
14.0,Oakland,10.0,Boise St.,0.198
14.0,Oakland,10.0,Colorado,0.17
14.0,Oakland,10.0,Colorado St.,0.204
14.0,Oakland,10.0,Drake,0.219
14.0,Oakland,10.0,Nevada,0.169
14.0,Oakland,10.0,Virginia,0.22
14.0,Oakland,11.0,Duquesne,0.319
14.0,Oakland,11.0,New Mexico,0.116
14.0,Oakland,11.0,North Carolina St.,0.248
14.0,Oakland,11.0,Oregon,0.21
14.0,Oakland,12.0,Grand Canyon,0.216
14.0,Oakland,12.0,James Madison,0.202
14.0,Oakland,12.0,McNeese St.,0.197
14.0,Oakland,12.0,UAB,0.416
14.0,Oakland,13.0,College of Charleston,0.334
14.0,Oakland,13.0,Samford,0.252
14.0,Oakland,13.0,Vermont,0.43
14.0,Oakland,13.0,Yale,0.339
14.0,Oakland,14.0,Akron,0.502
14.0,Oakland,14.0,Colgate,0.597
14.0,Oakland,14.0,Morehead St.,0.502
14.0,Oakland,15.0,Long Beach St.,0.649
14.0,Oakland,15.0,Saint Peter's,0.668
14.0,Oakland,15.0,South Dakota St.,0.594
14.0,Oakland,15.0,Western Kentucky,0.538
14.0,Oakland,16.0,Grambling St.,0.793
14.0,Oakland,16.0,Howard,0.838
14.0,Oakland,16.0,Longwood,0.59
14.0,Oakland,16.0,Montana St.,0.772
14.0,Oakland,16.0,Stetson,0.738
14.0,Oakland,16.0,Wagner,0.842
15.0,Long Beach St.,1.0,Connecticut,0.018
15.0,Long Beach St.,1.0,Houston,0.01
15.0,Long Beach St.,1.0,North Carolina,0.061
15.0,Long Beach St.,1.0,Purdue,0.022
15.0,Long Beach St.,2.0,Arizona,0.04
15.0,Long Beach St.,2.0,Iowa St.,0.029
15.0,Long Beach St.,2.0,Marquette,0.05
15.0,Long Beach St.,2.0,Tennessee,0.05
15.0,Long Beach St.,3.0,Baylor,0.067
15.0,Long Beach St.,3.0,Creighton,0.097
15.0,Long Beach St.,3.0,Illinois,0.063
15.0,Long Beach St.,3.0,Kentucky,0.098
15.0,Long Beach St.,4.0,Alabama,0.065
15.0,Long Beach St.,4.0,Auburn,0.035
15.0,Long Beach St.,4.0,Duke,0.066
15.0,Long Beach St.,4.0,Kansas,0.09
15.0,Long Beach St.,5.0,Gonzaga,0.074
15.0,Long Beach St.,5.0,Saint Mary's,0.081
15.0,Long Beach St.,5.0,San Diego St.,0.103
15.0,Long Beach St.,5.0,Wisconsin,0.08
15.0,Long Beach St.,6.0,BYU,0.072
15.0,Long Beach St.,6.0,Clemson,0.145
15.0,Long Beach St.,6.0,South Carolina,0.114
15.0,Long Beach St.,6.0,Texas Tech,0.095
15.0,Long Beach St.,7.0,Dayton,0.119
15.0,Long Beach St.,7.0,Florida,0.083
15.0,Long Beach St.,7.0,Texas,0.09
15.0,Long Beach St.,7.0,Washington St.,0.129
15.0,Long Beach St.,8.0,Florida Atlantic,0.126
15.0,Long Beach St.,8.0,Mississippi St.,0.108
15.0,Long Beach St.,8.0,Nebraska,0.099
15.0,Long Beach St.,8.0,Utah St.,0.13
15.0,Long Beach St.,9.0,Michigan St.,0.086
15.0,Long Beach St.,9.0,Northwestern,0.103
15.0,Long Beach St.,9.0,TCU,0.089
15.0,Long Beach St.,9.0,Texas A&M,0.103
15.0,Long Beach St.,10.0,Boise St.,0.118
15.0,Long Beach St.,10.0,Colorado,0.1
15.0,Long Beach St.,10.0,Colorado St.,0.122
15.0,Long Beach St.,10.0,Drake,0.132
15.0,Long Beach St.,10.0,Nevada,0.099
15.0,Long Beach St.,10.0,Virginia,0.133
15.0,Long Beach St.,11.0,Duquesne,0.202
15.0,Long Beach St.,11.0,New Mexico,0.066
15.0,Long Beach St.,11.0,North Carolina St.,0.151
15.0,Long Beach St.,11.0,Oregon,0.125
15.0,Long Beach St.,12.0,Grand Canyon,0.13
15.0,Long Beach St.,12.0,James Madison,0.121
15.0,Long Beach St.,12.0,McNeese St.,0.117
15.0,Long Beach St.,12.0,UAB,0.278
15.0,Long Beach St.,13.0,College of Charleston,0.214
15.0,Long Beach St.,13.0,Samford,0.154
15.0,Long Beach St.,13.0,Vermont,0.29
15.0,Long Beach St.,13.0,Yale,0.217
15.0,Long Beach St.,14.0,Akron,0.353
15.0,Long Beach St.,14.0,Colgate,0.444
15.0,Long Beach St.,14.0,Morehead St.,0.353
15.0,Long Beach St.,14.0,Oakland,0.351
15.0,Long Beach St.,15.0,Saint Peter's,0.521
15.0,Long Beach St.,15.0,South Dakota St.,0.442
15.0,Long Beach St.,15.0,Western Kentucky,0.386
15.0,Long Beach St.,16.0,Grambling St.,0.675
15.0,Long Beach St.,16.0,Howard,0.736
15.0,Long Beach St.,16.0,Longwood,0.438
15.0,Long Beach St.,16.0,Montana St.,0.646
15.0,Long Beach St.,16.0,Stetson,0.603
15.0,Long Beach St.,16.0,Wagner,0.743
15.0,Saint Peter's,1.0,Connecticut,0.017
15.0,Saint Peter's,1.0,Houston,0.01
15.0,Saint Peter's,1.0,North Carolina,0.057
15.0,Saint Peter's,1.0,Purdue,0.02
15.0,Saint Peter's,2.0,Arizona,0.037
15.0,Saint Peter's,2.0,Iowa St.,0.026
15.0,Saint Peter's,2.0,Marquette,0.046
15.0,Saint Peter's,2.0,Tennessee,0.047
15.0,Saint Peter's,3.0,Baylor,0.062
15.0,Saint Peter's,3.0,Creighton,0.09
15.0,Saint Peter's,3.0,Illinois,0.059
15.0,Saint Peter's,3.0,Kentucky,0.091
15.0,Saint Peter's,4.0,Alabama,0.06
15.0,Saint Peter's,4.0,Auburn,0.032
15.0,Saint Peter's,4.0,Duke,0.061
15.0,Saint Peter's,4.0,Kansas,0.084
15.0,Saint Peter's,5.0,Gonzaga,0.068
15.0,Saint Peter's,5.0,Saint Mary's,0.075
15.0,Saint Peter's,5.0,San Diego St.,0.096
15.0,Saint Peter's,5.0,Wisconsin,0.074
15.0,Saint Peter's,6.0,BYU,0.067
15.0,Saint Peter's,6.0,Clemson,0.135
15.0,Saint Peter's,6.0,South Carolina,0.106
15.0,Saint Peter's,6.0,Texas Tech,0.088
15.0,Saint Peter's,7.0,Dayton,0.111
15.0,Saint Peter's,7.0,Florida,0.076
15.0,Saint Peter's,7.0,Texas,0.083
15.0,Saint Peter's,7.0,Washington St.,0.12
15.0,Saint Peter's,8.0,Florida Atlantic,0.117
15.0,Saint Peter's,8.0,Mississippi St.,0.101
15.0,Saint Peter's,8.0,Nebraska,0.091
15.0,Saint Peter's,8.0,Utah St.,0.121
15.0,Saint Peter's,9.0,Michigan St.,0.08
15.0,Saint Peter's,9.0,Northwestern,0.096
15.0,Saint Peter's,9.0,TCU,0.083
15.0,Saint Peter's,9.0,Texas A&M,0.095
15.0,Saint Peter's,10.0,Boise St.,0.11
15.0,Saint Peter's,10.0,Colorado,0.093
15.0,Saint Peter's,10.0,Colorado St.,0.113
15.0,Saint Peter's,10.0,Drake,0.123
15.0,Saint Peter's,10.0,Nevada,0.092
15.0,Saint Peter's,10.0,Virginia,0.123
15.0,Saint Peter's,11.0,Duquesne,0.189
15.0,Saint Peter's,11.0,New Mexico,0.061
15.0,Saint Peter's,11.0,North Carolina St.,0.141
15.0,Saint Peter's,11.0,Oregon,0.116
15.0,Saint Peter's,12.0,Grand Canyon,0.12
15.0,Saint Peter's,12.0,James Madison,0.112
15.0,Saint Peter's,12.0,McNeese St.,0.108
15.0,Saint Peter's,12.0,UAB,0.262
15.0,Saint Peter's,13.0,College of Charleston,0.2
15.0,Saint Peter's,13.0,Samford,0.144
15.0,Saint Peter's,13.0,Vermont,0.273
15.0,Saint Peter's,13.0,Yale,0.203
15.0,Saint Peter's,14.0,Akron,0.334
15.0,Saint Peter's,14.0,Colgate,0.424
15.0,Saint Peter's,14.0,Morehead St.,0.334
15.0,Saint Peter's,14.0,Oakland,0.332
15.0,Saint Peter's,15.0,Long Beach St.,0.479
15.0,Saint Peter's,15.0,South Dakota St.,0.421
15.0,Saint Peter's,15.0,Western Kentucky,0.367
15.0,Saint Peter's,16.0,Grambling St.,0.656
15.0,Saint Peter's,16.0,Howard,0.719
15.0,Saint Peter's,16.0,Longwood,0.417
15.0,Saint Peter's,16.0,Montana St.,0.627
15.0,Saint Peter's,16.0,Stetson,0.583
15.0,Saint Peter's,16.0,Wagner,0.726
15.0,South Dakota St.,1.0,Connecticut,0.023
15.0,South Dakota St.,1.0,Houston,0.013
15.0,South Dakota St.,1.0,North Carolina,0.076
15.0,South Dakota St.,1.0,Purdue,0.028
15.0,South Dakota St.,2.0,Arizona,0.05
15.0,South Dakota St.,2.0,Iowa St.,0.036
15.0,South Dakota St.,2.0,Marquette,0.062
15.0,South Dakota St.,2.0,Tennessee,0.063
15.0,South Dakota St.,3.0,Baylor,0.083
15.0,South Dakota St.,3.0,Creighton,0.119
15.0,South Dakota St.,3.0,Illinois,0.079
15.0,South Dakota St.,3.0,Kentucky,0.121
15.0,South Dakota St.,4.0,Alabama,0.081
15.0,South Dakota St.,4.0,Auburn,0.044
15.0,South Dakota St.,4.0,Duke,0.082
15.0,South Dakota St.,4.0,Kansas,0.112
15.0,South Dakota St.,5.0,Gonzaga,0.091
15.0,South Dakota St.,5.0,Saint Mary's,0.1
15.0,South Dakota St.,5.0,San Diego St.,0.127
15.0,South Dakota St.,5.0,Wisconsin,0.099
15.0,South Dakota St.,6.0,BYU,0.089
15.0,South Dakota St.,6.0,Clemson,0.176
15.0,South Dakota St.,6.0,South Carolina,0.14
15.0,South Dakota St.,6.0,Texas Tech,0.117
15.0,South Dakota St.,7.0,Dayton,0.146
15.0,South Dakota St.,7.0,Florida,0.102
15.0,South Dakota St.,7.0,Texas,0.111
15.0,South Dakota St.,7.0,Washington St.,0.158
15.0,South Dakota St.,8.0,Florida Atlantic,0.154
15.0,South Dakota St.,8.0,Mississippi St.,0.133
15.0,South Dakota St.,8.0,Nebraska,0.121
15.0,South Dakota St.,8.0,Utah St.,0.159
15.0,South Dakota St.,9.0,Michigan St.,0.107
15.0,South Dakota St.,9.0,Northwestern,0.127
15.0,South Dakota St.,9.0,TCU,0.11
15.0,South Dakota St.,9.0,Texas A&M,0.127
15.0,South Dakota St.,10.0,Boise St.,0.145
15.0,South Dakota St.,10.0,Colorado,0.123
15.0,South Dakota St.,10.0,Colorado St.,0.149
15.0,South Dakota St.,10.0,Drake,0.161
15.0,South Dakota St.,10.0,Nevada,0.122
15.0,South Dakota St.,10.0,Virginia,0.162
15.0,South Dakota St.,11.0,Duquesne,0.243
15.0,South Dakota St.,11.0,New Mexico,0.082
15.0,South Dakota St.,11.0,North Carolina St.,0.184
15.0,South Dakota St.,11.0,Oregon,0.153
15.0,South Dakota St.,12.0,Grand Canyon,0.158
15.0,South Dakota St.,12.0,James Madison,0.148
15.0,South Dakota St.,12.0,McNeese St.,0.143
15.0,South Dakota St.,12.0,UAB,0.328
15.0,South Dakota St.,13.0,College of Charleston,0.255
15.0,South Dakota St.,13.0,Samford,0.187
15.0,South Dakota St.,13.0,Vermont,0.34
15.0,South Dakota St.,13.0,Yale,0.259
15.0,South Dakota St.,14.0,Akron,0.408
15.0,South Dakota St.,14.0,Colgate,0.503
15.0,South Dakota St.,14.0,Morehead St.,0.408
15.0,South Dakota St.,14.0,Oakland,0.406
15.0,South Dakota St.,15.0,Long Beach St.,0.558
15.0,South Dakota St.,15.0,Saint Peter's,0.579
15.0,South Dakota St.,15.0,Western Kentucky,0.443
15.0,South Dakota St.,16.0,Grambling St.,0.724
15.0,South Dakota St.,16.0,Howard,0.779
15.0,South Dakota St.,16.0,Longwood,0.496
15.0,South Dakota St.,16.0,Montana St.,0.698
15.0,South Dakota St.,16.0,Stetson,0.658
15.0,South Dakota St.,16.0,Wagner,0.785
15.0,Western Kentucky,1.0,Connecticut,0.029
15.0,Western Kentucky,1.0,Houston,0.016
15.0,Western Kentucky,1.0,North Carolina,0.094
15.0,Western Kentucky,1.0,Purdue,0.035
15.0,Western Kentucky,2.0,Arizona,0.062
15.0,Western Kentucky,2.0,Iowa St.,0.045
15.0,Western Kentucky,2.0,Marquette,0.077
15.0,Western Kentucky,2.0,Tennessee,0.078
15.0,Western Kentucky,3.0,Baylor,0.102
15.0,Western Kentucky,3.0,Creighton,0.145
15.0,Western Kentucky,3.0,Illinois,0.097
15.0,Western Kentucky,3.0,Kentucky,0.147
15.0,Western Kentucky,4.0,Alabama,0.1
15.0,Western Kentucky,4.0,Auburn,0.054
15.0,Western Kentucky,4.0,Duke,0.1
15.0,Western Kentucky,4.0,Kansas,0.136
15.0,Western Kentucky,5.0,Gonzaga,0.112
15.0,Western Kentucky,5.0,Saint Mary's,0.123
15.0,Western Kentucky,5.0,San Diego St.,0.155
15.0,Western Kentucky,5.0,Wisconsin,0.121
15.0,Western Kentucky,6.0,BYU,0.11
15.0,Western Kentucky,6.0,Clemson,0.212
15.0,Western Kentucky,6.0,South Carolina,0.17
15.0,Western Kentucky,6.0,Texas Tech,0.143
15.0,Western Kentucky,7.0,Dayton,0.177
15.0,Western Kentucky,7.0,Florida,0.125
15.0,Western Kentucky,7.0,Texas,0.136
15.0,Western Kentucky,7.0,Washington St.,0.191
15.0,Western Kentucky,8.0,Florida Atlantic,0.187
15.0,Western Kentucky,8.0,Mississippi St.,0.162
15.0,Western Kentucky,8.0,Nebraska,0.148
15.0,Western Kentucky,8.0,Utah St.,0.192
15.0,Western Kentucky,9.0,Michigan St.,0.131
15.0,Western Kentucky,9.0,Northwestern,0.154
15.0,Western Kentucky,9.0,TCU,0.135
